GeneSet	N_genes	N_overlap	p	adjP	genes	link
GO_MACROMOLECULE_CATABOLIC_PROCESS	914	142	7.41507223099e-10	4.32806058114e-08	AGRN:UBE2J2:LYPLA2:SDC3:PSMB2:CDC20:MAGOH:PCSK9:USP1:PSMA5:CHI3L2:PSMB4:SMG5:BCAN:CDK1:EXOSC1:BTRC:FBXL15:BUB3:PSMD13:RNH1:PSMA1:PSMA1:PSMC3:TNKS1BP1:UBE2L6:FEN1:TUT1:FAU:CAPN1:RNASEH2C:MUS81:TCIRG1:RNF121:USP5:MAGOHB:WIBG:OS9:CHFR:UCHL3:PSMB5:PSME2:NEDD8:PSMC6:PSMA3:BUB1B:EDC3:FBXO22:CTSH:KLHL25:AXIN1:STUB1:CCNF:PLK1:PHKG2:PSMB10:VPS4A:PSMD7:EIF4A1:AURKB:COPS3:TNFAIP1:PSMD11:PSMB3:PSMD3:VPS25:SPOP:PSMD12:EIF4A3:NPLOC4:ANAPC11:PSMA8:RNF126:LSM7:LONP1:CLPP:RPS28:LDLR:RNASEH2A:MVB12A:LSM4:PSMD8:PSMC4:EXOSC5:SMG9:APOE:CALM3:SDC1:CALM2:AUP1:HTRA2:PSMD14:RQCD1:PSMD1:NSFL1C:HM13:TRPC4AP:SDC4:UBE2C:CTSA:AURKA:PSMA7:RPS21:USP18:UFD1L:SDF2L1:DERL3:RNF185:GTSE1:CNOT10:CSPG5:PSMD6:PIK3R4:NUDT16:SPATA18:EIF4E:FGF2:HMGB2:PELO:CCNB1:HEXB:DCP2:SKP1:NDFIP1:CNOT8:PTTG1:HMMR:PSMB1:KLHL7:ERI1:TCEB1:EXOSC4:VCP:EXOSC3:OMD:SEC61B:PSMD5:LRSAM1:TRAF2:FBXW5:MAN1B1:PSMD10:DNASE1L1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MACROMOLECULE_CATABOLIC_PROCESS
GO_POSITIVE_REGULATION_OF_PROTEOLYSIS	362	71	8.09560223353e-10	4.66390798804e-08	AURKAIP1:CASP9:ATPIF1:PSMB2:CDC20:BCL10:PSMA5:PSMB4:CDK1:BTRC:BUB3:PSMD13:PIDD:PSMA1:PSMA1:PSMC3:USP5:SLC11A2:ESPL1:CHFR:PSMB5:PSME2:PSMC6:DLGAP5:PSMA3:APOPT1:BUB1B:FBXO22:CTSH:AXIN1:STUB1:DNAJA3:PLK1:TRADD:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:PSMD12:ANAPC11:PSMA8:SGTA:C3:PSMD8:PSMC4:APOE:NLRP2:HSPBP1:HTRA2:PSMD14:PSMD1:UBE2C:AURKA:PSMA7:TBC1D10A:PSMD6:CCNB1:SKP1:PRELID1:BAK1:PERP:FBXO5:PSMB1:TNFRSF10B:UBE2V2:NSMCE2:VCP:PSMD5:TRAF2:PSMD10:BCAP31	http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_PROTEOLYSIS
GO_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	238	53	8.45096290992e-10	4.80621429082e-08	CMPK1:PKLR:NDUFS2:LHPP:SDHAF2:COX8A:NDUFV1:NDUFS8:TCIRG1:ATP5L:HSPA8:ENO2:COX6A1:NDUFB1:NDUFB10:NDUFAB1:ALDOA:COQ9:DHODH:ALDOC:ATP5H:GALK1:TK1:NDUFS7:NDUFB7:UQCRFS1:COX7A2L:DGUOK:COX5B:NDUFB3:NDUFA10:DTYMK:UCKL1:PFKL:NDUFA6:PFKFB4:UQCRC1:ATP5I:NDUFC1:NDUFS6:UQCRQ:NDUFA5:COX6C:CYC1:NDUFB6:VCP:STOML2:RFK:NDUFA8:SLC25A25:NDUFB11:COX7B:NDUFA1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS
GO_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY	110	32	1.03582385044e-09	5.81634759564e-08	ARHGEF19:PSMB2:CELSR2:PSMA5:PSMB4:PSMD13:PSMA1:PSMA1:PSMC3:PSMB5:PSME2:PSMC6:PSMA3:PSMB10:PSMD7:PFN1:DVL2:PSMD11:PSMB3:PSMD3:MKS1:CLTC:PSMD12:PSMA8:PSMD8:PSMC4:PSMD14:PSMD1:PSMA7:PSMD6:PSMB1:PSMD5:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY
GO_TRNA_METABOLIC_PROCESS	175	43	1.04929658278e-09	5.81834955152e-08	PUSL1:ZBTB8OS:YARS:RPP38:TRPT1:MARS:WARS:TRMT61A:RPUSD2:LCMT2:RPUSD1:DUS2:AARS:ADAT1:CTU2:ELAC2:AARSD1:POLG2:NARS:DUS3L:QTRT1:FARSA:TRMT1:GTPBP3:SARS2:WDR4:RTCB:TRMU:DALRD3:SEPSECS:TARS:HARS:HARS2:AARS2:AIMP2:GARS:PTCD1:EXOSC3:IARS:URM1:GTF3C5:HSD17B10:LAGE3	http://www.broadinstitute.org/gsea/msigdb/cards/GO_TRNA_METABOLIC_PROCESS
GO_CATABOLIC_PROCESS	1750	238	1.20122570806e-09	6.57856449501e-08	AGRN:UBE2J2:PARK7:ALDH4A1:ECE1:LYPLA2:GALE:ATPIF1:SDC3:ZCCHC17:PSMB2:CDC20:MAGOH:PCSK9:USP1:PSMA5:CHI3L2:PSMB4:ADAM15:PKLR:SMG5:BCAN:CDK1:ADAMTS14:EXOSC1:BTRC:FBXL15:GSTO1:XPNPEP1:BUB3:PSMD13:RNH1:PDDC1:PSMA1:PSMA1:PSMC3:TNKS1BP1:UBE2L6:FEN1:TUT1:BSCL2:COX8A:FAU:CAPN1:RNASEH2C:MUS81:TCIRG1:RNF121:ACAT1:PAFAH1B2:SLC37A4:USP5:ENO2:MAGOHB:SMUG1:WIBG:OS9:TDG:ACAD10:CHFR:UCHL3:PSMB5:PSME2:NEDD8:SLC25A21:PSMC6:PSMA3:EIF2S1:GSTZ1:BUB1B:EDC3:NEIL1:MAN2C1:FBXO22:ETFA:CTSH:MTHFS:FAH:KLHL25:MPG:AXIN1:STUB1:CCNF:PLK1:ALDOA:PHKG2:BCKDK:PSMB10:PLA2G15:VPS4A:PSMD7:NUDT7:ACADVL:EIF4A1:AURKB:COPS3:TNFAIP1:ALDOC:PSMD11:PSMB3:PSMD3:CNP:VPS25:PLCD3:PNPO:SPOP:PSMD12:NT5C:GALK1:SPHK1:EIF4A3:NPLOC4:ANAPC11:DCXR:PSMA8:RNF126:LSM7:LONP1:CLPP:RPS28:CDC37:PDE4A:LDLR:RNASEH2A:MVB12A:LSM4:PSMD8:PSMC4:PLD3:BCKDHA:EXOSC5:SMG9:APOE:CALM3:FUT1:ETFB:SDC1:KHK:SNX17:CYP1B1:CALM2:NAGK:AUP1:HTRA2:SMPD4:PSMD14:GAD1:RQCD1:PSMD1:RNPEPL1:NSFL1C:SNRPB:ITPA:HM13:TRPC4AP:LPIN3:SDC4:UBE2C:ACOT8:CTSA:AURKA:PSMA7:RPS21:CBS:PFKL:USP18:UFD1L:COMT:SDF2L1:DERL3:GGT1:RNF185:MPST:PDXP:GCAT:APOBEC3C:APOBEC3H:NAGA:GTSE1:OGG1:HACL1:CNOT10:ACAA1:CSPG5:PFKFB4:GLYCTK:PSMD6:ACAD9:COL6A5:PIK3R4:NUDT16:PCCB:SPATA18:ADAMTS3:EIF4E:FGF2:HMGB2:PELO:CCNB1:HEXB:DCP2:SKP1:NDFIP1:CNOT8:PTTG1:HMMR:MGAT1:PPARD:MUT:ATG5:PSMB1:NUDT1:DAGLB:KLHL7:ASL:POR:NAPEPLD:ERI1:PHYHIP:TCEB1:DECR1:EXOSC4:GPT:GALT:GALT:VCP:GBA2:EXOSC3:OMD:IPPK:SEC61B:PSMD5:LRSAM1:CCBL1:TRAF2:FBXW5:MAN1B1:HSD17B10:PSMD10:DNASE1L1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CATABOLIC_PROCESS
GO_CELLULAR_PROTEIN_COMPLEX_ASSEMBLY	344	68	1.25394451997e-09	6.78353401291e-08	NDUFS2:SNAP47:TUBGCP2:PSMD13:IMMP1L:NDUFV1:NDUFS8:TCIRG1:FOXRED1:VAMP1:COX14:CCT2:POMP:SRP54:NDUFB1:SNAP23:AXIN1:NDUFB10:CORO7:NDUFAB1:COG4:SCO1:ATPAF2:PSMD11:TUBG1:COA3:STRA13:GPS1:PSMG2:NDUFS7:LONP1:ECSIT:CALR:NDUFB7:SDHAF1:PSMD8:CHCHD5:NDUFB3:NDUFA10:MKKS:UQCC1:UBE2C:NDUFA6:SCO2:ARPC4:NDUFAF3:ZMYND10:ACAD9:CENPE:NDUFC1:NDUFS6:TBCA:PFDN6:UQCC2:AARS2:CENPW:FBXO5:NDUFA5:TMEM70:NDUFB6:PSMD5:NDUFA8:TRAF2:MID1IP1:NDUFB11:PSMD10:NDUFA1:VBP1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELLULAR_PROTEIN_COMPLEX_ASSEMBLY
GO_REGULATION_OF_PROTEIN_COMPLEX_DISASSEMBLY	216	49	1.71836362227e-09	9.18392894987e-08	AUNIP:STIL:PSRC1:CAPZA1:NEK2:TUBGCP2:SPTBN2:EPS8:RACGAP1:ESPL1:DCTN2:MTRF1:BORA:HAUS4:KNSTRN:KIF23:PRC1:PLK1:KATNB1:EIF5A:AURKB:SPAG5:GAS2L2:TUBG1:BIRC5:NDC80:HAUS8:WDR62:ADD2:SPC25:TPX2:MYBL2:AURKA:PDXP:WDR1:CEP72:CCNB1:HDAC3:KIF4B:KIFC1:TTK:FBXO5:CAPZA2:HRSP12:PPP2R4:NTMT1:MID1IP1:KIF4A:HAUS7	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_PROTEIN_COMPLEX_DISASSEMBLY
GO_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	384	73	2.04487533179e-09	1.07988892522e-07	NOC2L:AURKAIP1:MAD2L2:AUNIP:STIL:CAPZA1:NEK2:BUB3:TUBGCP2:OTUB1:SPTBN2:EPS8:RACGAP1:ESPL1:DCTN2:SIRT4:TRIAP1:HAUS4:TINF2:BUB1B:KNSTRN:PIF1:KIF23:BBS4:PRC1:CCNF:PLK1:KATNB1:PFN1:AURKB:SPAG5:GAS2L2:TUBG1:BIRC5:NDC80:PSMG2:EVI5L:HAUS8:ANKRD27:WDR62:EML2:ADD2:BUB1:SPC25:MKKS:TPX2:MYBL2:AURKA:RTEL1:KLHL22:OSM:TSPO:CTBP1:CEP72:CCNB1:HDAC3:KIF4B:PTTG1:PRELID1:TBC1D7:KIFC1:TTK:ATG5:FBXO5:MAD1L1:CAPZA2:PPP2R4:NTMT1:MID1IP1:GNL3L:KIF4A:PSMD10:HAUS7	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION
GO_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	445	81	2.52545224658e-09	1.31798896069e-07	RPS6KA1:TRNAU1AP:EIF3I:PSMB2:SNIP1:MAGOH:PSMA5:PSMB4:EXOSC1:MTG1:PSMD13:PSMA1:PSMA1:PSMC3:CELF1:HSPA8:CAPRIN2:TARBP2:WIBG:CDK4:MTRF1:PCID2:PSMB5:NGDN:PSME2:PSMC6:PSMA3:EIF2S1:EIF2B2:IMP3:KLHL25:TRAP1:PSMB10:AARS:PSMD7:C1QBP:EIF5A:EIF4A1:PSMD11:PSMB3:PSMD3:COA3:AARSD1:PSMD12:EIF4A3:PSMA8:CDC37:CALR:MPV17L2:WTIP:PSMD8:PSMC4:EXOSC5:EIF2B4:PSMD14:SLC11A1:RQCD1:MRPL44:PSMD1:EIF4E2:PASK:UQCC1:PSMA7:ATF4:POLDIP3:CNOT10:PSMD6:SELT:SEPSECS:EIF4E:DCP2:CNOT8:UQCC2:PSMB1:SRRT:HRSP12:ZNF706:EXOSC4:EXOSC3:IARS:PSMD5:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION
GO_ORGANOPHOSPHATE_METABOLIC_PROCESS	876	135	3.27715395148e-09	1.6904017359e-07	PANK4:PIGV:PPCS:CMPK1:PCSK9:FLAD1:DPM3:PKLR:FDPS:NDUFS2:MPC2:PPAPDC1A:LHPP:RRM1:SDHAF2:COX8A:NDUFV1:NDUFS8:TCIRG1:NADSYN1:ATP5L:HSPA8:ENO2:ETNK1:SMUG1:PIP4K2C:KITLG:TDG:MVK:COX6A1:MTMR6:PIGH:ERH:NDUFB1:PPCDC:NEIL1:HDDC3:MPG:NME3:NDUFB10:NDUFAB1:ALDOA:ADCY7:COQ9:LCAT:PLA2G15:DHODH:NUDT7:MVD:PIGL:PIGS:ALDOC:CNP:COASY:PLCD3:PNPO:ATP5H:NT5C:GALK1:TK1:PCYT2:DCXR:ABHD3:NDUFS7:PDE4A:NDUFB7:UQCRFS1:CALM3:PNKP:MBOAT2:RRM2:KHK:COX7A2L:PIGF:CALM2:DGUOK:COX5B:SMPD4:NDUFB3:NDUFA10:DTYMK:IDH3B:ITPA:NFS1:LPIN3:DPM1:UCKL1:PDXK:AGPAT3:PFKL:PISD:PDXP:NDUFA6:OGG1:PFKFB4:UQCRC1:GLYCTK:CD80:PIK3R4:NUDT16:ATP5I:SLC26A1:FGF2:NDUFC1:NDUFS6:HEXB:UQCRQ:PDGFRB:PPARD:ME1:NUDT1:GARS:NAPEPLD:NDUFA5:COX6C:NAPRT1:GPAA1:CYC1:PLAA:NDUFB6:VCP:STOML2:RFK:IPPK:NDUFA8:SLC25A25:DOLK:DOLPP1:AK8:PIGA:NDUFB11:COX7B:NDUFA1:IDH3G:G6PD	http://www.broadinstitute.org/gsea/msigdb/cards/GO_ORGANOPHOSPHATE_METABOLIC_PROCESS
GO_NEGATIVE_REGULATION_OF_PROTEIN_COMPLEX_DISASSEMBLY	169	41	3.63754194941e-09	1.85472828593e-07	AUNIP:STIL:CAPZA1:NEK2:TUBGCP2:SPTBN2:EPS8:RACGAP1:ESPL1:DCTN2:HAUS4:KNSTRN:KIF23:PRC1:KATNB1:AURKB:SPAG5:GAS2L2:TUBG1:BIRC5:NDC80:HAUS8:WDR62:ADD2:SPC25:TPX2:MYBL2:AURKA:CEP72:CCNB1:HDAC3:KIF4B:KIFC1:TTK:FBXO5:CAPZA2:PPP2R4:NTMT1:MID1IP1:KIF4A:HAUS7	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_PROTEIN_COMPLEX_DISASSEMBLY
GO_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	434	79	3.88990494448e-09	1.96086571974e-07	NOC2L:MRPL20:EIF3I:PRPF3:RPP38:EXOSC1:MTG1:RRP8:CELF1:WDR74:FAU:ORAOV1:NOP2:EMG1:STRAP:DDX23:TARBP2:NOC4L:PRMT5:NGDN:GEMIN2:NOP10:EDC3:IMP3:FAM103A1:TBL3:CD2BP2:DDX28:RNMTL1:C1QBP:ERAL1:MRM1:MRPS7:EIF4A3:WDR18:SF3A2:RPS28:MPV17L2:LSM4:DDX49:EXOSC5:GEMIN7:PRPF31:SNRPG:USP39:MRPS9:SNRPB:EIF6:DDX27:RPS21:SETD4:RRP1:PWP2:PES1:NHP2L1:RRP7A:DHX30:RBM5:MRPL36:ZNF622:SMN1:WDR55:NHP2:ABT1:SNRPC:BYSL:DDX56:NSUN5:WBSCR22:ERI1:RRS1:EXOSC4:BOP1:NOL6:EXOSC3:SURF6:GNL3L:PIN4:MCTS1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS
GO_REGULATION_OF_MICROTUBULE_BASED_PROCESS	242	52	4.52375264561e-09	2.25476030741e-07	AUNIP:CEP85:STIL:PSRC1:NEK2:TUBGCP2:KIF18A:CHORDC1:RACGAP1:ESPL1:DCTN2:BORA:HAUS4:XRCC3:KNSTRN:KIF23:BBS4:PRC1:CCNF:PLK1:KATNB1:AURKB:SPAG5:GAS2L2:TUBG1:BIRC5:AZI1:NDC80:SKA1:HAUS8:WDR62:EML2:ATF5:GEN1:SPC25:MKKS:TPX2:MYBL2:AURKA:ECT2:CEP72:CCNB1:HDAC3:KIF4B:KIFC1:TTK:FBXO5:PPP2R4:NTMT1:MID1IP1:KIF4A:HAUS7	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_MICROTUBULE_BASED_PROCESS
GO_COFACTOR_BIOSYNTHETIC_PROCESS	164	40	4.61508613333e-09	2.27472467638e-07	PANK4:UBIAD1:ATPIF1:PPCS:FLAD1:MPC2:MMS19:UROS:NADSYN1:PTS:SLC11A2:COQ6:ISCA2:PPCDC:ACSBG1:MTHFS:NARFL:NUBP2:CIAPIN1:COQ9:COASY:PNPO:ACSBG2:SDHAF1:SPR:MTHFD2:CIAO1:ACSS2:NFS1:ACOT8:PDXK:TSPO:ELOVL6:TMEM14C:ME1:COQ3:NAPRT1:RFK:FPGS:COQ4	http://www.broadinstitute.org/gsea/msigdb/cards/GO_COFACTOR_BIOSYNTHETIC_PROCESS
GO_PHOSPHATE_CONTAINING_COMPOUND_METABOLIC_PROCESS	1961	258	5.68798985074e-09	2.77273878878e-07	PANK4:PDIK1L:RPS6KA1:PIGV:PSMB2:PPCS:CMPK1:PCSK9:PSMA5:PSMB4:FLAD1:DPM3:PKLR:FDPS:LAMTOR2:IQGAP3:NDUFS2:MPC2:PTPN7:NEK2:MASTL:CDK1:BTRC:PPAPDC1A:LHPP:PSMD13:RRM1:PSMA1:PSMA1:GTF2H1:ACP2:PSMC3:SDHAF2:COX8A:MAP3K11:SPTBN2:NDUFV1:NDUFS8:TCIRG1:NADSYN1:ATP5L:HSPA8:ENO2:ETNK1:PRKAG1:AMHR2:SMUG1:PIP4K2C:CDK4:TBK1:KITLG:TDG:MVK:PRKAB1:COX6A1:MTMR6:SMAD9:PSMB5:PSME2:PSMC6:CDKN3:DLGAP5:PSMA3:EIF2S1:PIGH:ERH:ADCK1:NDUFB1:MOK:CKB:BUB1B:ULK3:PPCDC:NEIL1:CTSH:HDDC3:MPG:AXIN1:NME3:NDUFB10:PKMYT1:NDUFAB1:PLK1:LAT:TAOK2:ALDOA:PHKG2:BCKDK:MYLK3:ADCY7:COQ9:PSKH1:PSMB10:LCAT:PLA2G15:FUK:DHODH:PSMD7:NUDT7:MVD:CDK10:MINK1:AURKB:PIGL:PIGS:ALDOC:NEK8:PSMD11:PSMB3:PSMD3:CNP:COASY:PLCD3:PNPO:PSMD12:ATP5H:NT5C:GALK1:CDK3:SPHK1:TK1:BIRC5:PCYT2:DCXR:GPS1:ABHD3:PSMA8:NDUFS7:TYK2:CDC37:PDE4A:WDR83:NDUFB7:TSSK6:UQCRFS1:CCNE1:PSMD8:TIMM50:PSMC4:ADCK4:CALM3:PNKP:MBOAT2:RRM2:KHK:COX7A2L:PIGF:CALM2:NAGK:DGUOK:COX5B:BUB1:NT5DC4:SMPD4:PSMD14:NDUFB3:PSMD1:NDUFA10:PASK:DTYMK:STK35:IDH3B:FASTKD5:ITPA:CDC25B:NFS1:RPRD1B:LPIN3:DPM1:AURKA:PSMA7:UCKL1:PDXK:AGPAT3:PFKL:RHBDD3:OSM:LIMK2:PISD:IL2RB:PDXP:NDUFA6:OGG1:RAF1:PFKFB4:UQCRC1:MST1R:NPRL2:GLYCTK:PSMD6:CD80:PIK3R4:NUDT16:ATP5I:DGKQ:SLC26A1:CTBP1:FGF2:NDUFC1:NDUFS6:CCNB1:CDK7:HEXB:UQCRQ:SKP1:CDC25C:HMGXB3:PDGFRB:FLT4:TRIM27:DAXX:PPARD:PPP2R5D:TTK:ME1:MAP3K7:FGFR1OP:PSMB1:PRKAR1B:NUDT1:GARS:DBNL:CCM2:TBRG4:STYXL1:NAPEPLD:NDUFA5:KCNH2:PBK:COX6C:NAPRT1:GPAA1:CYC1:ADCK5:PLAA:NDUFB6:APTX:VCP:STOML2:MELK:RFK:IPPK:PSMD5:NDUFA8:SLC25A25:DOLK:DOLPP1:AK8:PHPT1:PIGA:NDUFB11:ARAF:COX7B:BTK:PSMD10:NDUFA1:IDH3G:IRAK1:G6PD	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PHOSPHATE_CONTAINING_COMPOUND_METABOLIC_PROCESS
GO_GLYCOSYL_COMPOUND_METABOLIC_PROCESS	365	69	6.85269153545e-09	3.30418909253e-07	PANK4:PPCS:CMPK1:PKLR:NDUFS2:SDHAF2:COX8A:NDUFV1:NDUFS8:TCIRG1:ATP5L:HSPA8:ENO2:COX6A1:ERH:NDUFB1:LCMT2:LCTL:PPCDC:HDDC3:NME3:NDUFB10:NDUFAB1:ALDOA:COQ9:DHODH:NUDT7:ALDOC:COASY:ATP5H:NT5C:GALK1:TK1:NDUFS7:QTRT1:NDUFB7:UQCRFS1:COX7A2L:DGUOK:COX5B:TXNDC9:NDUFB3:NDUFA10:NFS1:UCKL1:PFKL:APOBEC3C:APOBEC3H:NAGA:NDUFA6:PFKFB4:UQCRC1:ATP5I:SLC26A1:NDUFC1:NDUFS6:UQCRQ:NDUFA5:COX6C:CYC1:NDUFB6:VCP:STOML2:GBA2:NDUFA8:SLC25A25:NDUFB11:COX7B:NDUFA1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_GLYCOSYL_COMPOUND_METABOLIC_PROCESS
GO_PHOSPHORYLATION	1218	174	7.07553340957e-09	3.37495335536e-07	PANK4:PDIK1L:RPS6KA1:PSMB2:CMPK1:PSMA5:PSMB4:PKLR:LAMTOR2:IQGAP3:NDUFS2:NEK2:MASTL:CDK1:BTRC:PSMD13:PSMA1:PSMA1:GTF2H1:PSMC3:SDHAF2:COX8A:MAP3K11:SPTBN2:NDUFV1:NDUFS8:ENO2:ETNK1:PRKAG1:AMHR2:PIP4K2C:CDK4:TBK1:KITLG:MVK:PRKAB1:COX6A1:SMAD9:PSMB5:PSME2:PSMC6:PSMA3:EIF2S1:ADCK1:NDUFB1:MOK:CKB:BUB1B:ULK3:CTSH:AXIN1:NME3:NDUFB10:PKMYT1:NDUFAB1:PLK1:LAT:TAOK2:ALDOA:PHKG2:BCKDK:MYLK3:COQ9:PSKH1:PSMB10:FUK:PSMD7:CDK10:MINK1:AURKB:ALDOC:NEK8:PSMD11:PSMB3:PSMD3:COASY:PSMD12:GALK1:CDK3:SPHK1:TK1:BIRC5:GPS1:PSMA8:NDUFS7:TYK2:CDC37:WDR83:NDUFB7:TSSK6:UQCRFS1:CCNE1:PSMD8:PSMC4:ADCK4:CALM3:PNKP:KHK:COX7A2L:CALM2:NAGK:DGUOK:COX5B:BUB1:PSMD14:NDUFB3:PSMD1:NDUFA10:PASK:DTYMK:STK35:FASTKD5:CDC25B:AURKA:PSMA7:UCKL1:PDXK:PFKL:RHBDD3:OSM:LIMK2:IL2RB:NDUFA6:RAF1:PFKFB4:UQCRC1:MST1R:NPRL2:GLYCTK:PSMD6:CD80:PIK3R4:DGKQ:CTBP1:FGF2:NDUFC1:NDUFS6:CCNB1:CDK7:UQCRQ:SKP1:HMGXB3:PDGFRB:FLT4:TRIM27:DAXX:TTK:MAP3K7:FGFR1OP:PSMB1:PRKAR1B:DBNL:CCM2:TBRG4:NDUFA5:KCNH2:PBK:COX6C:CYC1:ADCK5:NDUFB6:MELK:RFK:IPPK:PSMD5:NDUFA8:DOLK:AK8:NDUFB11:ARAF:COX7B:BTK:PSMD10:NDUFA1:IRAK1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PHOSPHORYLATION
GO_NCRNA_PROCESSING	382	71	8.94769851638e-09	4.22255219347e-07	PUSL1:ZBTB8OS:RPP38:EXOSC1:RRP8:TUT1:INTS5:TRPT1:FAU:NOP2:EMG1:TARBP2:NOC4L:NGDN:TRMT61A:NOP10:RPUSD2:LCMT2:IMP3:RPUSD1:TBL3:DUS2:AARS:ADAT1:CTU2:RNMTL1:ELAC2:MRM1:EIF4A3:WDR18:DUS3L:RPS28:QTRT1:TRMT1:GTPBP3:DDX49:EXOSC5:MRPS9:MRPL44:EIF6:DDX27:RPS21:WDR4:RRP1:PWP2:PES1:RTCB:NHP2L1:RRP7A:TRMU:WDR55:NHP2:ABT1:BYSL:AARS2:INTS1:DDX56:NSUN5:WBSCR22:PTCD1:SRRT:ERI1:RRS1:EXOSC4:BOP1:NOL6:EXOSC3:URM1:HSD17B10:PIN4:LAGE3	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NCRNA_PROCESSING
GO_PROTEIN_UBIQUITINATION	622	102	1.02010994739e-08	4.76337655434e-07	KLHL17:UBE2J2:MIB2:PSMB2:CDC20:MED8:IPP:PSMA5:PSMB4:UBE2T:KLHL12:TRIM17:CDK1:BTRC:FBXL15:BUB3:PSMD13:TRIM21:PSMA1:PSMA1:DDB2:PSMC3:UBE2L6:RNF121:CDCA3:OS9:CHFR:PSMB5:PSME2:LRR1:PSMC6:PSMA3:BUB1B:FBXO22:KLHL25:RAB40C:STUB1:TRAF7:E4F1:CCNF:PLK1:FBXL8:PSMB10:PSMD7:RNF167:MED31:AURKB:TNFAIP1:TRAF4:PSMD11:PEX12:PSMB3:PSMD3:MED24:SPOP:PSMD12:BIRC5:ANAPC11:PSMA8:RNF126:PSMD8:PSMC4:SAE1:UBE2M:PCGF1:PSMD14:RNF25:PSMD1:UBE2F:ASB1:UBOX5:TRPC4AP:UBE2C:AURKA:PSMA7:KLHL22:PPIL2:RNF185:KLHL18:TRAIP:PSMD6:MED10:CCNB1:SKP1:SH3RF2:PTTG1:TSPAN17:TRIM27:MED20:PSMB1:KLHL7:DTX2:FBXO24:ZC3HC1:UBE2V2:TCEB1:VCP:PSMD5:LRSAM1:MED27:TRAF2:FBXW5:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PROTEIN_UBIQUITINATION
GO_DNA_REPLICATION	208	46	1.18603031839e-08	5.48044842956e-07	ORC1:MCM10:CDK1:RRM1:FEN1:TBRG1:RHNO1:ING4:RFC3:CINP:RAD51:KIAA0101:CHTF18:E4F1:DNAJA3:INO80E:ORC6:CHTF8:CHTF8:TNFAIP1:POLG2:RECQL5:STRA13:RNASEH2A:CCNE1:LIG1:PNKP:POLD1:RRM2:ORC4:RTEL1:CDC45:MCM5:TREX1:MCM2:POLN:CDC25C:POLH:RPA3:DBF4:MCM7:LRWD1:ORC5:CCNE2:TONSL:RECQL4:RMI1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_DNA_REPLICATION
GO_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	66	22	1.49000212949e-08	6.81407159424e-07	MAD2L2:BUB3:CDCA5:ESPL1:PCID2:DLGAP5:XRCC3:BUB1B:PLK1:ANAPC11:PSMG2:GEN1:BUB1:UBE2C:KLHL22:CENPE:CCNB1:PTTG1:TTK:FBXO5:MAD1L1:NSMCE2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_SISTER_CHROMATID_SEGREGATION
