id	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols
GE1470820	-0.110182889651822	8.04693711388175	-0.631347697540749	0.544530660774869	0.71200764165653	-6.30679414568197	Wdr25
GE1417951	0.118011643515768	5.44353769688807	0.63122913345896	0.544604532965453	0.712051042911595	-6.30687230705804	NA
GE130894	0.0888043134659604	8.32950704384533	0.631164525983996	0.544644789595834	0.712051042911595	-6.3069148928394	Idi1
GE103892	-0.102172378521286	6.85482581225479	-0.631138587638056	0.544660952157137	0.712051042911595	-6.30693198889218	Paics
GE39660	0.12558350419123	6.94577297520078	0.631115073300098	0.544675604527973	0.712051042911595	-6.30694748672177	NA
GE34308	-0.242664863943604	9.25894670278495	-0.63097036274497	0.544765782399022	0.712132404780422	-6.30704285101271	Pvrl2
GE41286	0.0950677252752374	9.96214004456382	0.630905305173568	0.544806326559772	0.71214887911729	-6.30708571749857	2700062C07Rik
GE39417	-0.108108525860496	10.9029425506572	-0.630848457360633	0.544841755818651	0.712158666113645	-6.30712317128263	NA
GE38356	0.164765668173663	9.16691538043683	0.630533185658368	0.545038267214492	0.712378990589526	-6.30733083021733	Hsd17b14
GE1557243	-0.0866355328465112	6.76613768622679	-0.630471895950618	0.545076474429143	0.71239239545539	-6.30737118875684	NA
GE1521945	0.142425592180041	5.64594112048428	0.630311408629549	0.545176527629927	0.712478606389761	-6.30747685086114	Rgs9
GE42446	0.0919330699694996	10.2764669712451	0.63024195848849	0.545219828538643	0.712478606389761	-6.3075225680723	Pnoc
GE40233	-0.138051853809734	6.66914463759194	-0.63016784632415	0.545266038367736	0.712478606389761	-6.30757134912586	Dph2
GE40325	0.115555649357555	5.30900044292089	0.630152041599187	0.545275893102783	0.712478606389761	-6.30758175121296	Nkrf
GE40698	0.0958603448057023	11.5454600717202	0.630141910212319	0.545282210391128	0.712478606389761	-6.30758841919353	Tspan13
GE35538	0.102634260285591	5.82422308793882	0.629992800982354	0.545375190404261	0.712504830374984	-6.30768654429474	Hcn1
GE42352	-0.0884138309310121	12.1233759509112	-0.629989472127956	0.545377266283828	0.712504830374984	-6.30768873469093	Hp1bp3
GE111814	-0.126704671352448	7.41911550591513	-0.629956249981708	0.545397983928553	0.712504830374984	-6.30771059438705	Mapk12
GE119661	-0.101002821893813	5.94030412529172	-0.629879786655329	0.545445668942161	0.712504830374984	-6.30776090218219	Gpr20
GE137638	0.104354836317263	8.25876029258533	0.629871017706544	0.545451137700232	0.712504830374984	-6.30776667121416	Lrtm2
GE1464007	-0.101971021371669	5.94610187828328	-0.629840750446614	0.545470014135704	0.712504830374984	-6.30778658327889	NA
GE103500	-0.102890644799968	5.30412404965495	-0.629729658925129	0.545539300607838	0.712558814871725	-6.30785966013248	Got1l1
GE1552856	0.0932991983147655	10.4067776371473	0.629652850492423	0.545587208149587	0.712584871072488	-6.30791017846208	NA
GE1575314	-0.117325773634694	5.30042442914051	-0.629524080869077	0.545667530875038	0.712653259513815	-6.30799486007258	Gm16793
GE1452685	0.0989649689761869	5.88641650459426	0.629224872342032	0.545854195264489	0.71286051827762	-6.30819156514057	C030037D09Rik
GE1442055	0.122210277752212	5.32832248609988	0.629056681261902	0.545959139527166	0.712931178584814	-6.30830209968609	Oaf
GE1538284	0.273135965547175	6.75850911927417	0.629048497387583	0.545964246228211	0.712931178584814	-6.30830747741267	NA
GE1475428	0.0981664452588147	6.50309140185568	0.628811598067514	0.546112082520144	0.713087691336181	-6.30846311938149	Nrxn3
GE1450781	0.152560329488353	5.94107150827129	0.628729624461677	0.546163243376928	0.713117960243226	-6.30851696333101	Usp48
GE126658	-0.109124136016939	8.76911061415644	-0.628659518659748	0.546206999608838	0.713138558425822	-6.30856300691397	Cd209d
GE136540	0.173220302656679	5.89008556536068	0.628564049664923	0.54626658948102	0.713179826150126	-6.30862570085031	Mrgpra2b
GE1576306	0.0974203224303238	11.0705919454657	0.628214435412219	0.54648484444771	0.71342822468057	-6.30885521665542	Faf2
GE1540865	0.104890423913935	7.27593290568442	0.628146374945683	0.546527338761129	0.713447156474334	-6.30889988370052	D930007P13Rik
GE41312	0.102122540657001	10.0617486277455	0.627987939561523	0.546626267184179	0.713489201233904	-6.30900384539054	Ebpl
GE102365	-0.483049388028328	7.93059262822484	-0.627963210366264	0.546641709256432	0.713489201233904	-6.30902006997502	Srebf1
GE1506357	-0.107380946234324	9.90610693270494	-0.627960295667803	0.546643529348077	0.713489201233904	-6.30902198224208	E130303B06Rik
GE38513	0.0952155309163896	9.08947458249235	0.627202264789232	0.547117004685674	0.71407062159073	-6.3095190351275	Slc16a9
GE130735	-0.131840273353674	9.04625301726218	-0.626686844105607	0.547439080175921	0.714375201363962	-6.30985669297779	5430437P03Rik
GE1395584	0.11347764991794	6.41353087539758	0.626680877990182	0.547442808926486	0.714375201363962	-6.30986059996929	NA
GE117034	0.113583030462967	11.5004713417728	0.626657913018873	0.547457161897101	0.714375201363962	-6.30987563857624	Maf
GE1418292	-0.127604944711285	8.38270168134471	-0.626649391176134	0.547462488054337	0.714375201363962	-6.30988121897583	Gm10672
GE119500	-0.136735655717112	5.91228772025438	-0.626600659668902	0.547492945861882	0.71437837051051	-6.3099131287397	NA
GE1410605	-0.159030460403223	5.77048526108966	-0.626427000531443	0.547601493098675	0.714483426569363	-6.31002682372693	Kcna6
GE1433748	0.104974360067417	6.57307526642727	0.6263675462433	0.547638658447149	0.714495341072049	-6.31006574198546	NA
GE1392670	-0.122102222389062	5.77203238779275	-0.626231658668275	0.547723608405549	0.714569594975032	-6.31015468019686	Tnfrsf17
GE33076	-0.14746945044858	5.7454161108266	-0.6260278825947	0.547851013260678	0.714699225826632	-6.31028801844429	Aqp4
GE40113	0.112080342683139	7.39945774068793	0.625937582575734	0.547907476184244	0.714736300824436	-6.31034709248116	Cpne3
GE132080	-0.120968358475062	6.53932472150843	-0.625729748182382	0.548037444128408	0.714847065817769	-6.31048302775759	D8Ertd620e
GE1492107	-0.109366905357462	6.39236848838558	-0.625671763635389	0.548073707627659	0.714847065817769	-6.31052094555888	Relt
GE33296	-0.117454403534854	5.6137356277239	-0.625667251254638	0.548076529726724	0.714847065817769	-6.31052389620341	Blnk
GE1409382	0.100601509039816	9.66768167972173	0.625501867337209	0.548179968762372	0.71494539268481	-6.31063202734872	Arhgap33
GE1485311	0.0942227855049271	9.2848463753157	0.625270768154318	0.548324528436842	0.715097336963097	-6.31078308083749	Abr
GE39416	-0.10301710997649	9.00705892232794	-0.625045966637289	0.548465170153616	0.715244156350042	-6.31092996926878	Ankib1
GE1543543	-0.119577825180623	5.26516671197771	-0.624906154588257	0.54855265088932	0.715321637923567	-6.31102130017117	Bmp10
GE123407	-0.097515366577543	11.5482448894443	-0.624759642716286	0.54864433248817	0.715404589283024	-6.31111698772826	Mier2
GE34216	-0.169441248629555	8.89193341910666	-0.624314967006492	0.548922648695943	0.715730881839336	-6.31140728243733	NA
GE1504628	-0.0888734943596248	8.82682236697775	-0.624180091331026	0.549007081795818	0.715804353065787	-6.31149529526842	Rnf145
GE137247	-0.151541668892857	12.2456589993433	-0.624051327543181	0.549087695903175	0.715833543841792	-6.31157930365793	Txndc9
GE114303	-0.234241481780183	6.42610285905742	-0.623993180957619	0.549124101537614	0.715833543841792	-6.31161723462909	Zbtb44
GE1481077	0.118582307925246	6.31389803161801	0.623964497982127	0.549142060496961	0.715833543841792	-6.3116359443132	Wwox
GE35751	-0.0972536789500653	5.67492948591503	-0.623939632002839	0.549157629840103	0.715833543841792	-6.31165216356683	Mnt
GE37774	-0.209325896128002	8.18226571074987	-0.623893842025666	0.549186301008063	0.715833543841792	-6.31168202931174	Fzd2
GE125516	-0.113705368627338	12.0325697116511	-0.623875177678564	0.549197987848016	0.715833543841792	-6.31169420224709	4930555I21Rik
GE36400	-0.0977725988876701	6.66365352057054	-0.623826020873782	0.549228768496362	0.715837055620903	-6.31172626085651	En1
GE1467358	-0.124802073598401	6.84305647388832	-0.623568952667257	0.549389754023194	0.71601026082988	-6.31189387567244	Olfr732
GE42394	-0.108568583163898	10.6211061692488	-0.623454080436535	0.549461700142446	0.716067410724064	-6.31196875488034	Mettl16
GE133735	-0.0986325920716258	8.06949346774761	-0.62318117597692	0.549632646196411	0.716238233042779	-6.31214659670515	NA
GE112305	0.153164144323481	9.9656826577336	0.623155099767521	0.549648981837161	0.716238233042779	-6.31216358590541	Bptf
GE1429125	-0.1111382460378	10.7627988614275	-0.622925961039357	0.549792539750378	0.716353433905629	-6.31231284679664	Nploc4
GE1420834	-0.109633345573553	12.4897091768173	-0.622924266517382	0.549793601468514	0.716353433905629	-6.31231395042159	Tra2a
GE1423364	0.130844327695204	10.5075221402316	0.62270500633349	0.549930991037519	0.716495816816954	-6.31245672930155	Ak7
GE35561	0.101352674188988	8.33254707807103	0.622557200304783	0.550023618382088	0.716577205936719	-6.31255295251214	Hoxa1
GE1461604	-0.100804535950799	5.29795565481935	-0.622515599789698	0.550049690310589	0.716577205936719	-6.3125800311162	NA
GE1562535	-0.198269462380383	6.29806631835342	-0.622299820529047	0.550184935352385	0.716716761938473	-6.31272045970653	NA
GE34905	0.293659438418702	9.4607933110432	0.622162105792349	0.550271261657616	0.716792581307761	-6.31281006093647	Ncan
GE1572032	-0.095675689219024	5.84084310084379	-0.621957415008005	0.550399586428521	0.716856136754892	-6.31294320538096	NA
GE1453497	0.153741990459238	9.30288049279307	0.62195073517656	0.550403774443671	0.716856136754892	-6.31294754971375	Slc1a1
GE129570	-0.0944548021948606	10.8922239510622	-0.621945652011067	0.550406961418905	0.716856136754892	-6.31295085560142	Fam64a
GE42575	0.105814260434636	11.3485908850169	0.621904827161014	0.550432557629114	0.716856136754892	-6.31297740556007	Sms
GE36780	-0.13184742905578	6.86239718241745	-0.621827533897939	0.550481020570712	0.716882620780018	-6.31302766797426	Irf4
GE1525352	0.107244655454424	7.2715111448021	0.621730269125748	0.550542009205375	0.716925413274953	-6.31309090941838	Tcte2
GE36401	-0.090277793866437	6.1701169755612	-0.621486902395197	0.550694626491197	0.71708751572989	-6.31324910672568	Mpzl2
GE132289	-0.110399379657538	6.32053860530432	-0.621423989905948	0.550734083449121	0.717102257324396	-6.31328999297935	Il27
GE39946	0.129125529589757	7.2587962567358	0.621207327471884	0.550869980707275	0.717242564407986	-6.31343077108162	Tbc1d30
GE1404974	-0.122310150286865	6.82151265161482	-0.621036746654735	0.550976987941642	0.717345243750951	-6.31354157584221	March5
GE37242	0.102711630446109	12.8214833170736	0.620960599498146	0.551024759810411	0.717370794978186	-6.31359103006296	NA
GE123485	-0.0869414029584838	8.09396185531147	-0.620600745090402	0.551250551650009	0.71762809326304	-6.31382466491613	Rufy3
GE1481832	-0.115544797023809	10.4834938239764	-0.620555522982621	0.551278930227122	0.717628382179818	-6.31385401656727	NA
GE1387681	-0.125385847461644	11.5814318366197	-0.62050430290697	0.551311073784009	0.717633571886264	-6.3138872588788	NA
GE105948	-0.0912743513592886	10.1143949614694	-0.620340358233285	0.551413965885856	0.717730848707054	-6.31399364371436	Fras1
GE1532149	0.172530379812144	8.18807004210406	0.620090880015548	0.551570560539472	0.71786806290086	-6.3141554827299	Abtb2
GE105289	-0.18921177992399	6.93168735515022	-0.620064247661375	0.551587278897868	0.71786806290086	-6.31417275590148	Slc16a5
GE35944	0.141336877081855	8.59129475046137	0.62003779916883	0.551603882130123	0.71786806290086	-6.31418990915556	Prodh
GE1561384	0.139601211799531	6.67350801772286	0.619923707866664	0.551675507107432	0.717924618312337	-6.31426389579407	Gm5112
GE128260	0.203452172047548	11.0297954559853	0.619786647019844	0.551761559220403	0.717999941787523	-6.31435276146596	Tmem109
GE1559097	-0.0990410982071568	6.23248046059885	-0.61967515164539	0.551831566107289	0.718054379199289	-6.31442503813627	Gm15800
GE39175	-0.137503348556083	6.02311331663926	-0.619563797898465	0.551901489232451	0.718108702065932	-6.31449721117298	1810046K07Rik
GE1413256	0.138454511964321	6.75062187283688	0.619404596295702	0.552001466755227	0.718167161654543	-6.31460037588879	NA
GE109170	-0.140052843834314	5.9121536800035	-0.619377482467463	0.552018495106026	0.718167161654543	-6.31461794359599	NA
GE40902	-0.0988504173845346	8.78178446438436	-0.619321847556001	0.552053436566686	0.718167161654543	-6.31465398861118	Tmem186
GE34960	0.203622361887859	6.34888431311431	0.619312783431599	0.55205912940463	0.718167161654543	-6.31465986084042	Dmd
GE112080	0.123583558844366	7.40506137221598	0.619134501421245	0.552171108624976	0.718276172384258	-6.31477534563618	Igf1r
GE1516605	0.0942581633692292	8.61672953680147	0.61896708151714	0.552276277379728	0.718376313237579	-6.31488376675897	2210416O15Rik
GE1470847	-0.0940161423479502	6.37356738297649	-0.618868444520424	0.552338243990701	0.718420251318755	-6.31494763156584	A930005H10Rik
GE1397327	-0.0923931432391774	7.60490639190622	-0.618639096877758	0.552482342451246	0.718571007453302	-6.31509609215093	Prss32
GE1448782	0.173435260770527	13.3895038888538	0.618369985682899	0.552651452132073	0.718754276700012	-6.31527022840708	NA
GE1562781	0.109348093344881	5.70029104956889	0.618309601387494	0.55268940180647	0.71876695498732	-6.31530929234317	Igkv5-45
GE103276	-0.110849303034318	9.38243445320897	-0.618194026568112	0.552762041257436	0.718797146840268	-6.31538405055394	1600002K03Rik
GE102960	-0.124299272349059	9.70568396516442	-0.61818291925193	0.552769022563238	0.718797146840268	-6.31539123451972	Mkl1
GE38124	0.0981156980756417	9.13529558698435	0.618049889903335	0.552852639777364	0.718835574979309	-6.3154772658098	Rnf32
GE33439	0.0928433770958144	13.0649946408242	0.618021548478446	0.552870455075152	0.718835574979309	-6.31549559228643	Atpif1
GE42832	-0.0866209233161577	12.4608513982422	-0.617973104659286	0.552900907424683	0.718835574979309	-6.3155269158439	Eif4e2
GE33827	-0.0982199936963788	5.72676736521114	-0.617956428327263	0.552911390587138	0.718835574979309	-6.315537698168	Tnfrsf18
GE37967	0.1448234883913	10.0660287632045	0.617718624972255	0.553060892344421	0.718993265145741	-6.31569142451534	Elp2
GE34412	-0.0881349419999342	12.3371224276404	-0.617642828717456	0.553108548728179	0.719018544396364	-6.31574041114896	Fnta
GE42858	-0.087662965557783	10.0371158971353	-0.617533020470182	0.553177594157606	0.719071624536896	-6.31581136979544	Smarcd3
GE35849	-0.109720647940581	5.19106537553807	-0.617422794253343	0.553246907437882	0.719125047422955	-6.31588258696871	Slc25a15
GE120449	-0.112388417612869	5.22989219282972	-0.617084914975048	0.553459406684611	0.719329072045832	-6.31610081859919	4732496C06Rik
GE1466696	0.115580456744268	6.31567604465049	0.617083467497747	0.553460317134961	0.719329072045832	-6.3161017532708	Olfr1247
GE102544	-0.101970047744754	7.73081259226189	-0.616978634678723	0.553526258359887	0.719378091215054	-6.31616944107969	Itpr2
GE37811	-0.0880953716131909	12.024088125944	-0.616822389839354	0.553624546894681	0.719469142703688	-6.31627030482532	Park7
GE1513055	0.083887824969259	6.97194486547609	0.616752137462938	0.553668743678622	0.719489892935147	-6.31631564860607	Vgf
GE1547964	-0.240206711206841	7.41116599609112	-0.616677953166545	0.553715416314992	0.719513858245142	-6.31636352509805	Kcng2
GE33695	0.119921594891665	11.6436678087257	0.616504155864138	0.553824768866685	0.719597156364253	-6.31647566850442	Snca
GE1479042	0.166831244261445	6.00284308965745	0.616486326516319	0.553835987728693	0.719597156364253	-6.31648717133243	Pcbp3
GE36699	-0.145006870155234	9.71130531917371	-0.616351999989494	0.553920515016472	0.719670294449958	-6.31657382402831	Naca
GE109459	0.091789899549938	6.09093115216719	0.616099698897875	0.554079300084459	0.719790830755137	-6.31673653438519	NA
GE42673	-0.142330744841336	9.63321937856286	-0.616079978560466	0.554091712143349	0.719790830755137	-6.31674924957891	Thbs4
GE37275	0.145584862818064	8.70840483275769	0.616069965204545	0.554098014651226	0.719790830755137	-6.31675570580507	Pcdh7
GE34447	-0.0841213237421519	5.40298525318086	-0.615874353026679	0.554221143288585	0.719914085877181	-6.31688180980545	Gabrg2
GE102563	0.138406617167183	6.08690338822751	0.615747123757002	0.554301236634118	0.719950189209282	-6.31696381024761	Slc22a26
GE1531330	0.173761012350013	7.21403774573143	0.615740458571722	0.554305432685437	0.719950189209282	-6.31696810559527	BC064078
GE1439707	0.168780960632381	10.6499790812318	0.615563346115904	0.554416940157399	0.720040410495898	-6.31708222935734	Zfp451
GE102403	-0.146989708877237	8.58084702688915	-0.615540382627618	0.554431398594656	0.720040410495898	-6.31709702386311	Ildr1
GE106715	0.0833982940566429	6.15909976432048	0.615488382898337	0.554464139848138	0.720046241328314	-6.31713052345846	NA
GE33060	-0.171417340057799	6.62045344215036	-0.615324831989845	0.554567125807002	0.720075270012993	-6.31723587043287	Cobl
GE132982	-0.11188003466623	10.1928672727908	-0.61531891481532	0.554570851985675	0.720075270012993	-6.317239681345	Ccm2
GE40758	-0.148289808201982	8.51931399003747	-0.615318281128802	0.554571251033273	0.720075270012993	-6.31724008946409	Nicn1
GE121990	0.0938692328141899	6.84739075234082	0.615239609308071	0.554620793859521	0.720102912536811	-6.31729075423889	NA
GE114234	-0.0918178976688786	8.34571925874478	-0.615177700476998	0.554659782158314	0.720116849262337	-6.31733061946728	Ptprh
GE1538877	0.129408627138419	11.3267073009275	0.61509865839571	0.554709562767262	0.720144795550591	-6.31738151206646	Foxj3
GE1566423	0.137872340298651	10.0637608730297	0.615014425667923	0.554762615290979	0.72014669800884	-6.31743574018604	NA
GE1402181	0.135362585928556	8.29286426822867	0.615006608279471	0.554767539086812	0.72014669800884	-6.31744077259264	Prr18
GE113239	-0.108088843667669	8.772495444807	-0.614941852096762	0.554808326856507	0.720162965449034	-6.3174824568331	Arcn1
GE41748	-0.105416329126028	11.2053917624999	-0.614624659295939	0.555008141187848	0.720385643433218	-6.31768657934813	Pawr
GE1453723	-0.149052952207361	5.57687831724394	-0.614485330377534	0.55509592406522	0.720404324705619	-6.31777621106319	Gm4933
GE1454298	-0.221493168506665	9.9348254885948	-0.614411746650805	0.555142288048648	0.720404324705619	-6.31782354074347	NA
GE104001	0.126175882843627	10.9505658323508	0.614371404984108	0.555167707669734	0.720404324705619	-6.31784948665241	Pdlim7
GE36756	-0.08664439430936	10.4080670389626	-0.614342909276882	0.555185663459327	0.720404324705619	-6.31786781284693	Ccl4
GE42606	-0.132530797799923	8.09517341333711	-0.614337421398141	0.555189121534484	0.720404324705619	-6.31787134212923	C3ar1
GE132767	0.187647201391982	7.02125486531238	0.614332651503168	0.555192127196915	0.720404324705619	-6.31787440964921	NA
GE102504	0.12682655778582	7.88894284019872	0.614094827156188	0.555341999831979	0.720548362856723	-6.31802732695618	Ssr4
GE34724	-0.0897530499009065	8.13647513806128	-0.614066781689245	0.555359675126828	0.720548362856723	-6.31804535618791	Adam8
GE126278	0.096334200049796	9.18729287787738	0.613890563121668	0.555470742069778	0.720623934989813	-6.31815862237763	B3galt6
GE1439840	0.0882257147735679	9.29406431899208	0.613884648132334	0.555474470389212	0.720623934989813	-6.31816242377965	Dach1
GE33318	-0.0887803173228505	9.42532188554197	-0.613719738913239	0.555578421339366	0.720722106411992	-6.31826839297119	Zkscan5
GE110650	0.0945180628051165	8.18228493807625	0.613583332534358	0.555664413963813	0.720732359362131	-6.31835602685662	NA
GE1425658	-0.241252324352763	7.99751914700708	-0.613577756031451	0.555667929638752	0.720732359362131	-6.31835960908659	NA
GE1434663	-0.107850586872022	7.7393762192056	-0.613572631698825	0.555671160256832	0.720732359362131	-6.31836290082553	Nsun7
GE1568706	-0.12028322460994	9.37035537186259	-0.613403678647502	0.555777682224051	0.720833839847559	-6.3184714178507	Zfp362
GE1489202	0.167895450344991	6.87300554948305	0.613253639077536	0.555872289479867	0.720919857621278	-6.31856776404862	BC026590
GE116580	-0.191918354145324	6.93981080806139	-0.613004156862193	0.556029620802037	0.721087210368977	-6.3187279185785	Dlgap5
GE42826	0.167173189503467	8.77579419846555	0.612869613770265	0.556114478597615	0.72116056355029	-6.3188142635135	Tmub1
GE1522975	-0.0934303211245417	11.4217934152343	-0.61277636618583	0.556173295262498	0.721200141254403	-6.31887409632033	Sbf2
GE1442640	0.095146098236536	7.50943341912774	0.612691489154043	0.556226835262774	0.72122846891328	-6.31892855089195	Hira
GE37586	-0.0937660326230763	5.78829896223204	-0.612588564495694	0.556291763614172	0.72122846891328	-6.31899457504382	Stmn4
GE38256	0.121383531900371	8.55803982205271	0.612532399865881	0.556327196008875	0.72122846891328	-6.31903059928272	NA
GE1526223	-0.174692634687186	7.53327365465653	-0.612515003332325	0.556338171167393	0.72122846891328	-6.31904175688366	NA
GE1509100	-0.151726567430635	5.66367981978368	-0.612466413509692	0.556368826271463	0.72122846891328	-6.31907291936711	Efcab5
GE36994	-0.108179699810718	6.76199908820199	-0.612424884242432	0.556395027676739	0.72122846891328	-6.31909955186151	Pknox1
GE128997	0.087831540965265	11.885711228126	0.612356441375667	0.556438210811902	0.72122846891328	-6.31914344030376	Eif4a3
GE1399306	-0.106740554735524	6.95256434281302	-0.612339196509798	0.556449091541078	0.72122846891328	-6.31915449773005	NA
GE109131	0.0901661748487328	8.08121578992339	0.612338038850072	0.55644982197633	0.72122846891328	-6.31915524001252	5830477G23Rik
GE1555571	-0.0939352837841163	9.94818821846737	-0.612240643622725	0.556511276309289	0.721271441611739	-6.31921768449043	NA
GE104453	0.14163635322709	9.69476416226941	0.611921078919416	0.556712942454489	0.721495963490439	-6.3194225081511	2810405F17Rik
GE1563361	0.112328670094445	8.43030557603522	0.611876421757156	0.556741127396966	0.721495963490439	-6.31945112319629	4732460I02Rik
GE35293	-0.102671057958238	8.54230178679401	-0.611726955701575	0.556835467473914	0.721577268241894	-6.31954688293994	Slc6a3
GE131001	-0.12658629956058	5.73047870342601	-0.611687315371743	0.556860489231758	0.721577268241894	-6.31957227607737	Usp25
GE1426514	-0.161086807951598	9.18186339004065	-0.611466143081133	0.557000109469385	0.721689608714833	-6.31971392890871	2700008G24Rik
GE120122	-0.194271900741346	6.27531358537985	-0.611416045977228	0.55703173726019	0.721689608714833	-6.31974600778837	Olfr155
GE1527288	-0.116933663627947	6.99181280371726	-0.611415418601189	0.557032133347911	0.721689608714833	-6.31974640950337	Usp25
GE33746	-0.0973040326228887	11.7481338321685	-0.611352222403691	0.557072032482295	0.721704615049878	-6.31978687271637	NA
GE1491234	0.115717684673466	7.95520937344807	0.611279351674344	0.557118041714849	0.721727535284455	-6.31983352558937	Homez
GE1507495	0.114168286535362	9.51310536124996	0.611198372279022	0.557169173184469	0.721757088536344	-6.31988536378681	8430428J23Rik
GE1575683	0.118599823118223	7.68516116145176	0.611108516416073	0.557225912546721	0.72179390288058	-6.31994287682976	Fbxl5
GE1495142	-0.102329271999594	7.15978171665907	-0.611041657173959	0.557268132889493	0.721811907453093	-6.31998566566996	Slc25a12
GE114136	0.120438910072592	5.43064821256695	0.61086282475675	0.55738107124727	0.721921504364222	-6.32010009452657	NA
GE1529722	0.0882559509484961	5.85165988828045	0.610606525162008	0.557542955633727	0.722049202612243	-6.32026403868113	NA
GE1437926	-0.177357131821848	7.17832944822412	-0.610601152770091	0.557546349243486	0.722049202612243	-6.32026747450353	L3mbtl4
GE41589	-0.128839287733015	8.48686321274856	-0.610572173757216	0.557564654789169	0.722049202612243	-6.32028600706495	Glis2
GE1451291	-0.0957200298283638	9.18635754033717	-0.610504675559498	0.557607293588819	0.722067731516016	-6.3203291701713	1700086O06Rik
GE1523804	0.162455718517871	7.02241060552519	0.61035079966244	0.557704504458023	0.722139122730187	-6.32042755297147	Mapre2
GE1479871	-0.193279095845871	6.72507874442753	-0.610314163662332	0.557727650638189	0.722139122730187	-6.32045097339345	Gm16695
GE1395859	-0.137338786576326	8.26472435412138	-0.61026502576248	0.557758696237312	0.722139122730187	-6.32048238393138	NA
GE122722	-0.0994926165106449	12.191953055368	-0.610238020057445	0.557775759017007	0.722139122730187	-6.32049964586931	Echdc2
GE42813	-0.104310795331083	10.7985715083708	-0.610166073021082	0.55782121815736	0.72216129360373	-6.32054563071887	Acp1
GE122543	0.102482605684077	8.65080986963333	0.609974015812693	0.55794257838734	0.722241728881826	-6.32066835955865	NA
GE1491525	-0.105252889011657	9.29797558145642	-0.609906585984318	0.557985190655815	0.722241728881826	-6.32071144035027	Smarca2
GE111614	-0.110697139706257	5.46858924394674	-0.609904462258991	0.557986532774168	0.722241728881826	-6.32071279712374	Dnajc11
GE35629	0.146846956103332	5.77290230557501	0.609852906839429	0.558019114524395	0.722241728881826	-6.32074573274487	Mapkbp1
GE1548980	0.10050367539008	6.6121611969625	0.6098435352114	0.558025037279433	0.722241728881826	-6.32075171943465	Cbl
GE35246	0.126852474407803	13.4875056568888	0.609750018075589	0.558084140959254	0.722281546774412	-6.32081145451228	Cox5b
GE1534571	0.088192117798755	12.0957982198016	0.609683705842451	0.558126053081186	0.722289711553159	-6.32085380709317	Zfp637
GE1422378	-0.13610367466265	8.15243462047116	-0.609629138354518	0.558160543391446	0.722289711553159	-6.32088865533313	Gtf3a
GE34424	0.0892451908446015	7.9103844071313	0.609605526212669	0.558175468228941	0.722289711553159	-6.32090373378748	Fpr-rs4
GE33804	0.0855802267163437	7.79948054396904	0.609425884675428	0.558289024157454	0.722399977595625	-6.32101843342394	Tgfbr2
GE111275	0.164142621520674	7.76303944017921	0.609074566863472	0.55851113946555	0.722650696088865	-6.32124265765724	Dock9
GE42884	0.105058311080947	11.1319754854023	0.609011031935692	0.558551313889216	0.722665990004286	-6.32128319541917	Zfhx4
GE110593	-0.10612387923847	7.87841336515906	-0.608858886270583	0.55864752544907	0.722721634385754	-6.32138025457802	1700008O03Rik
GE1507335	0.203020865038935	6.82264090267267	0.60885333729356	0.558651034607201	0.722721634385754	-6.32138379404991	Nsmce2
GE34265	-0.114438819351498	9.56012367829659	-0.608755240792369	0.558713072667626	0.722731348731892	-6.32144636104127	Dnajc3
GE38015	0.105712610011736	5.62095487618705	0.608736257401318	0.558725078577281	0.722731348731892	-6.32145846778579	NA
GE33406	0.218164325029135	6.58041756754711	0.608690990384309	0.55875370797771	0.722731348731892	-6.32148733564055	Adam7
GE37920	0.151921308053998	8.00566303324252	0.608649158712772	0.558780165424424	0.722731348731892	-6.32151401094921	Chrna6
GE116635	0.146612255852871	9.73060702214219	0.608617280682028	0.558800327936229	0.722731348731892	-6.32153433787414	Dnttip1
GE1507684	0.0973552736966266	12.2943156090883	0.608558467252903	0.558837527897986	0.722742785484141	-6.32157183751629	Lama5
GE35196	0.0869232615207149	12.0557311908246	0.608382623042559	0.558948759268742	0.722840090667074	-6.32168393662397	Cdh1
GE112786	-0.0890484536552485	10.1978525616187	-0.608349855101505	0.558969488247238	0.722840090667074	-6.32170482261934	Phactr2
GE1571242	0.187927532422986	10.064940231842	0.608207817571795	0.559059346216556	0.72291961222838	-6.3217953441927	Plxnb1
GE1408955	-0.159384938439278	5.81014607656697	-0.608037397065368	0.559167171239289	0.723022357738103	-6.32190392894723	4930522L14Rik
GE39774	-0.108041739169014	9.65820606083316	-0.607887879581092	0.559261780784197	0.723058442269346	-6.32199917226804	N6amt1
GE1449460	0.107575727850637	7.65711120736648	0.607885702507655	0.559263158429798	0.723058442269346	-6.3220005589156	Ythdc1
GE108751	-0.168996121003124	6.59321544540442	-0.607858792459732	0.559280187189465	0.723058442269346	-6.32201769840908	NA
GE1465321	-0.0983088884448211	11.0927386580601	-0.607760185014645	0.559342588829556	0.723102437813791	-6.32208049733603	Arhgef15
GE125023	-0.149881784694981	5.70476921311269	-0.607579231726673	0.559457111722762	0.723185596637527	-6.32219571462962	Braf
GE1540316	-0.169300395687962	9.96668049785682	-0.607568879085192	0.559463664177899	0.723185596637527	-6.32220230545578	Osbpl11
GE103461	-0.0824288200563776	5.79938089533286	-0.6071324165604	0.559739952800548	0.723506044072804	-6.32248007818028	1700066M21Rik
