Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
Curated_gene_sets	CHEN_METABOLIC_SYNDROM_NETWORK	1203	143	3.8761616147e-25	1.83652537304e-21	TNFRSF18:RNF207:PADI2:CNR2:RHOC:FCGR1A:CTSK:S100A11:S100A8:SLC27A3:JTB:CD48:FCER1G:BATF3:RASSF4:SRGN:UNC5B:CALHM2:ADAM8:WT1:PACSIN3:SPI1:LPXN:MS4A6A:FADS3:LTBP3:EFEMP2:PITPNM1:UNC93B1:KCNE3:SLC37A2:CD9:C3AR1:CLEC1B:PRICKLE1:ADCY6:CACNB3:KRT18:MMP19:ARHGAP9:GNS:LUM:HAL:HVCN1:OASL:ALOX5AP:ARL11:TEP1:RIPK3:BATF:GPR65:TNFAIP2:ANXA2:PPIB:PKM:CD276:TM6SF1:FES:CORO1A:PYCARD:ITGAX:CAPNS2:DPEP2:NQO1:COTL1:CYBA:TAX1BP3:CAMKK1:FAM64A:ASGR1:CD68:TRPV2:CCL2:SLFN12L:LASP1:MILR1:CD300A:ARHGDIA:METRNL:RAB31:HMHA1:GADD45B:MPND:MYO1F:HOMER3:GMIP:TYROBP:PLAUR:PTGIR:SIGLEC5:SIGLEC5:EMILIN1:HAAO:CAPG:RNF149:IL1RL1:TNFAIP6:GALNT3:CDK15:IGFBP2:SLC4A11:NEURL2:ITGB2:NCF4:CYTH4:LGALS1:CCR5:STAB1:PRKCD:CD200R1:MFI2:HTRA3:PF4:ANXA3:AGPAT9:CD14:CSF1R:HK3:RGS14:F13A1:NEDD9:GNMT:SMPDL3A:PILRA:PCOLCE:RNF122:HEY1:IL11RA:TLR4:GSN:CERCAM:SURF1:SLC2A6:C8G:FUT7:NPDC1:TOR4A:CSF2RA:TMSB4X:PRAF2:HEPH:LONRF3:ARHGAP4:FLNA	http://www.broadinstitute.org/gsea/msigdb/cards/CHEN_METABOLIC_SYNDROM_NETWORK
Curated_gene_sets	CHYLA_CBFA2T3_TARGETS_UP	384	66	2.0574731664e-20	4.8741539312e-17	S100A11:SLAMF1:CD48:FCGR2B:SOX13:EFCAB4A:NR1H3:SPI1:PRG3:PRG2:MS4A3:RASGRP2:UNC93B1:CLEC12A:KRT18:HVCN1:ALOX5AP:ARL11:RNASE2:CEBPE:LTB4R:CTSG:GPR65:HDC:TM6SF1:IL21R:GPT2:GPR97:HP:SPNS3:EPX:ERN1:AATK:RAB31:SERPINB10:PRSS57:LPPR3:PRTN3:ELANE:GADD45B:TBXA2R:HOMER3:PPP1R14A:NKG7:SIGLEC5:SIGLEC5:TMEM150B:RAMP1:CST7:CEBPB:BPIFC:NCF4:CYTH4:IL5RA:CX3CR1:ALAS1:KALRN:SH3TC1:PPBP:ANXA3:HPSE:HPGD:HK3:F13A1:RAB44:ADAP1:CLEC5A	http://www.broadinstitute.org/gsea/msigdb/cards/CHYLA_CBFA2T3_TARGETS_UP
Curated_gene_sets	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN	183	43	2.77349788741e-19	4.38027766352e-16	CD52:CD48:SPI1:PRG2:MS4A3:CKAP4:TPCN1:ALOX5AP:CCNA1:CEBPE:CTSG:HDC:SOCS1:APOBR:NOD2:TNFSF13:CCL2:SLC16A3:CEBPA:TYROBP:CLC:CD33:NKG7:FPR2:CAPG:IGFBP2:RAMP1:GPR35:CST7:NCF4:CSF2RB:LGALS1:CAMK1:STAB1:PRKCD:CSTA:GATA2:TMEM156:ACSL1:PPAP2A:SLCO4C1:RGS14:FUT7	http://www.broadinstitute.org/gsea/msigdb/cards/TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN
Curated_gene_sets	MCLACHLAN_DENTAL_CARIES_UP	231	47	4.10602628014e-18	4.44639042836e-15	S100A8:MNDA:CD48:FCER1G:FCGR2B:ALOX5:SRGN:PLAU:MS4A6A:C3AR1:PHLDA1:ALOX5AP:RNASE6:CORO1A:CYBA:CCL2:CCL5:RAB31:ICAM1:CRLF1:IGFLR1:TYROBP:PLAUR:C5AR1:FPR1:CAPG:TNFAIP6:SERPINE2:HCK:ITGB2:NCF4:CSF2RB:TYMP:CCR1:CCR2:STAB1:SPP1:ACSL1:THBS4:CD14:CSF1R:F13A1:LRCH4:CEBPD:LY96:PTP4A3:COL15A1	http://www.broadinstitute.org/gsea/msigdb/cards/MCLACHLAN_DENTAL_CARIES_UP
Curated_gene_sets	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_DN	196	43	4.69226512068e-18	4.44639042836e-15	PADI2:PADI4:GJA4:S100A8:FCGR2B:F5:CR1:ALOX5:TSPAN15:MS4A2:LGALS12:CD9:KRT86:HVCN1:MMP14:CEBPE:TM6SF1:ITGAM:GPR97:SPNS3:CCL23:HRH4:EMR3:C5AR1:FPR1:EPAS1:CST7:IL5RA:CD200R1:ZDHHC19:PPBP:CXCL3:CD14:HK3:PNPLA1:LFNG:CCDC126:CLEC5A:AOC1:CLU:TEX15:IL3RA:GPR34	http://www.broadinstitute.org/gsea/msigdb/cards/TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_DN
Curated_gene_sets	LI_INDUCED_T_TO_NATURAL_KILLER_UP	303	53	4.32184978508e-17	3.41282071362e-14	TNFRSF18:CD52:AIM1L:S100A11:S100A13:FCER1G:BATF3:SMCO4:TIRAP:CD9:HVCN1:SERP2:LTB4R:BATF:ANXA2:DAPK2:PPIB:PLEKHO2:FES:VIMP:APOBR:GPR97:COTL1:CCL5:LASP1:FAM20A:MYO1F:ZBTB32:TYROBP:NKG7:HAAO:CAPG:IL18R1:SERPINE2:GPC1:NCF4:LGALS1:CX3CR1:CCR5:ST3GAL6:MFSD10:SPP1:ARAP3:NT5E:MYO1G:UPP1:TRPM6:GADD45G:TRAF1:SLC2A6:UAP1L1:GPR34:CXCR3	http://www.broadinstitute.org/gsea/msigdb/cards/LI_INDUCED_T_TO_NATURAL_KILLER_UP
Curated_gene_sets	GAL_LEUKEMIC_STEM_CELL_DN	237	46	6.47735070636e-17	4.38424109239e-14	MEGF6:FGR:PTGER3:S100A8:MNDA:CADM3:ALOX5:MS4A3:MS4A6A:C3AR1:PHLDA1:HAL:TEP1:RNASE2:CEBPE:CTSG:GPR65:ITGAM:CD68:CCL5:MRC2:CD226:AZU1:PRTN3:ELANE:HOMER3:CLC:FPR1:LILRA2:CAPG:TNFAIP6:IGFBP2:LGALS1:TYMP:CX3CR1:CCR1:CSTA:HPSE:CD14:POLM:PILRA:CLEC5A:CEBPD:CARD9:VSIG4:CXCR3	http://www.broadinstitute.org/gsea/msigdb/cards/GAL_LEUKEMIC_STEM_CELL_DN
Curated_gene_sets	VERHAAK_AML_WITH_NPM1_MUTATED_UP	180	39	2.27200718829e-16	1.34559625726e-13	FGR:PTAFR:SMCO4:C3AR1:GNS:PHLDA1:CTSG:TNFAIP2:THBS1:DPEP2:TRIM16:CCL23:HOXB6:CD300C:SLC16A3:HOMER3:PLAUR:C5AR1:FPR1:HCK:TYMP:CAMK1:CX3CR1:CCR1:PRKCD:PF4:PPBP:CXCL3:ACSL1:CD14:HK3:SMPDL3A:HOXA9:PILRA:TMEM176B:CLU:TLR4:SLC2A6:CARD9	http://www.broadinstitute.org/gsea/msigdb/cards/VERHAAK_AML_WITH_NPM1_MUTATED_UP
Curated_gene_sets	MULLIGHAN_MLL_SIGNATURE_1_UP	376	58	6.8152995895e-16	3.58787660612e-13	FUCA1:PTAFR:SLC27A3:RASSF4:SPI1:SMCO4:ITGA7:GNS:SLC8B1:RNASE6:RNASE3:RNASE2:LTB4R:BATF:BEGAIN:CCPG1:PKM:CSPG4:FES:APOBR:PYCARD:ITGAX:DPEP2:CYBA:TNFSF13:UNC119:CCL23:CD300C:SLC16A3:HMHA1:MYO1F:HOMER3:CEBPA:IGFLR1:NKG7:LILRA2:TGFA:CAPG:CXCR2:SIRPB1:ITGB2:CYTH4:LGALS1:CCR1:PRKCD:SLC15A2:CSTA:MFSD1:ADRB2:RGS14:IPCEF1:HOXA9:PILRA:STAR:TOR1A:FUT7:CSF2RA:FLNA	http://www.broadinstitute.org/gsea/msigdb/cards/MULLIGHAN_MLL_SIGNATURE_1_UP
Curated_gene_sets	MULLIGHAN_MLL_SIGNATURE_2_UP	414	60	4.34971251633e-15	2.06089379024e-12	PTAFR:ECHDC2:SLC27A3:RASSF4:SRGN:SPI1:SMCO4:ITGA7:GNS:SLC8B1:RNASE6:RNASE3:RNASE2:LTB4R:BATF:BEGAIN:TNFAIP2:PKM:FES:APOBR:PYCARD:ITGAX:DPEP2:CYBA:TNFSF13:UNC119:CCL23:NKIRAS2:CD300C:SLC16A3:HMHA1:MYO1F:CEBPA:IGFLR1:PLAUR:TRPM4:NKG7:LILRA2:TGFA:CAPG:CXCR2:SIRPB1:HCK:ITGB2:CYTH4:LGALS1:CCR1:PRKCD:SLC15A2:CSTA:MFSD1:THBS4:ADRB2:RGS14:SLC17A5:HOXA9:PILRA:GNA14:FUT7:FLNA	http://www.broadinstitute.org/gsea/msigdb/cards/MULLIGHAN_MLL_SIGNATURE_2_UP
Curated_gene_sets	BROWN_MYELOID_CELL_DEVELOPMENT_UP	162	35	7.23471914397e-15	3.11619084583e-12	CD52:FGR:PLK3:FCGR1A:S100A11:QSOX1:HLX:GNS:CAPN3:ITGAM:ITGAX:NQO1:CD68:SLFN12L:LASP1:TYROBP:CEACAM1:TEX101:PLAUR:C5AR1:CD33:FPR1:FPR2:CAPG:HCK:TRPM2:ITGB2:CCR1:CCR2:CSTA:UPP1:CLEC5A:CEBPD:GSN:CSF2RA	http://www.broadinstitute.org/gsea/msigdb/cards/BROWN_MYELOID_CELL_DEVELOPMENT_UP
Curated_gene_sets	NABA_MATRISOME	1015	104	5.1442699611e-14	2.03112925631e-11	MEGF6:CELA2A:CELA2B:HSPG2:COL9A2:ADAMTSL4:CTSK:S100A11:HRNR:S100A8:S100A13:THBS3:SRGN:PLAU:ADAM8:SCUBE2:PRG3:PRG2:LGALS12:LTBP3:EFEMP2:CLCF1:VWA5A:ST14:CLEC12A:CLEC1B:CELA1:MMP19:IL23A:LUM:MMP17:MMP14:CTSG:THBS1:ANXA2:CSPG4:HAPLN3:WFIKKN1:MMP25:MMP15:CRISPLD2:TNFSF13:CCL2:CCL5:CCL23:ADAM11:FAM20A:SERPINB10:ELANE:AMH:TNFSF14:CPAMD8:CRLF1:CILP2:LGALS4:CLC:CLEC11A:ADAM17:EMILIN1:TGFA:LOXL3:TNFAIP6:IGFBP2:INHA:SERPINE2:GPC1:CST7:MMP24:COL9A3:LIF:LGALS1:PDGFB:SCUBE1:CRELD1:PLXNB1:HYAL3:CSTA:KY:SPON2:HTRA3:PF4:PPBP:CXCL3:FRAS1:ANXA3:HPSE:SPP1:FST:THBS4:FBN2:IL4:SPOCK1:F12:COL23A1:F13A1:GPC2:PCOLCE:MUC12:PLXNA4:CLEC5A:BMP1:COL15A1:NTNG2:ADAMTS13	http://www.broadinstitute.org/gsea/msigdb/cards/NABA_MATRISOME
Curated_gene_sets	HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_DN	60	20	2.16293642028e-13	7.8830713533e-11	S100A8:MS4A3:MS4A6A:HAL:RNASE6:CTSG:CRIP1:CRIP1:BZRAP1:RAB31:AZU1:PRTN3:ELANE:TYROBP:CST7:HCK:LGALS1:CSTA:CSF1R:F13A1:CEBPD	http://www.broadinstitute.org/gsea/msigdb/cards/HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_DN
Curated_gene_sets	WIERENGA_STAT5A_TARGETS_DN	207	37	7.95531998421e-13	2.69230757751e-10	PADI4:GJA4:ACOT11:DENND2C:FCER1G:CR1:EFCAB4A:MS4A3:LGALS12:TSPAN9:CD9:CTSG:PLEKHG3:BATF:PLEKHO2:SMAD6:CORO1A:COTL1:SPNS3:ALOX12:MILR1:PTGIR:PRKD2:LILRA2:GP6:EMILIN1:LOXL3:CAMK1:GPX1:HGD:MYLK:GP9:TMEM44:CD14:ARAP3:TREML1:STX1A	http://www.broadinstitute.org/gsea/msigdb/cards/WIERENGA_STAT5A_TARGETS_DN
Curated_gene_sets	VERHAAK_GLIOBLASTOMA_MESENCHYMAL	216	37	3.11065255443e-12	9.82551453526e-10	PLK3:S100A11:S100A13:FCGR2B:ALOX5:PLAU:EFEMP2:CLCF1:ST14:BATF:THBS1:ANXA2:FES:ITGAM:NOD2:COPZ2:MRC2:SLC16A3:MYO1F:PLAUR:C5AR1:CEBPB:TRPM2:ITGB2:NCF4:CYTH4:LGALS1:TYMP:CCR5:STAB1:CSTA:MFSD1:ACSL1:CD14:HK3:LY96:TLR4	http://www.broadinstitute.org/gsea/msigdb/cards/VERHAAK_GLIOBLASTOMA_MESENCHYMAL
Curated_gene_sets	DELYS_THYROID_CANCER_UP	439	56	7.4810928223e-12	2.215338612e-09	PTPRU:GJB3:GJA4:PLK3:S100A11:S100A13:MNDA:QSOX1:ALOX5:PLAU:MS4A6A:PRSS23:ST14:C3AR1:NAB2:ALOX5AP:RNASE6:THBS1:ANXA2:DAPK2:PKM:NMB:CLDN9:HP:CYBA:TAX1BP3:TNFSF13:ABCC3:MRC2:ICAM1:CRLF1:ETHE1:TGFA:CAPG:TNFAIP6:DPP4:RAMP1:SLC17A9:LIF:LGALS1:KDELR3:CX3CR1:CCR1:PLXNB1:GPX1:CPA3:ETV5:IL1RAP:SPP1:SPOCK1:CSF1R:MYO6:NT5E:UPP1:PTP4A3:PRAF2	http://www.broadinstitute.org/gsea/msigdb/cards/DELYS_THYROID_CANCER_UP
Curated_gene_sets	QI_PLASMACYTOMA_UP	258	40	1.29258293989e-11	3.60250468776e-09	CNR2:FGR:S100A13:SLAMF1:RASSF4:NR1H3:ALOX5AP:BATF:TNFAIP2:PSTPIP1:SOCS1:IL21R:RABEP2:CCL5:LASP1:PRTN3:FCER2:AXL:VASP:CAPG:IL18RAP:DPP4:CST7:HCK:ITGB2:SH3BP1:PDGFB:IL5RA:CCR1:CCR2:CCR5:TLR9:TLR9:PF4:PPBP:CSF1R:LIMK1:AOC1:CLU:TRAF1:TMSB4X	http://www.broadinstitute.org/gsea/msigdb/cards/QI_PLASMACYTOMA_UP
Curated_gene_sets	JAATINEN_HEMATOPOIETIC_STEM_CELL_DN	221	36	2.73364722702e-11	7.19556697868e-09	FGR:TGFBR3:S100A8:MNDA:FCER1G:F5:PRF1:MS4A6A:CMTM5:GPR65:THBS1:IL21R:ITGAM:COTL1:CRISPLD2:CCL5:TYROBP:C5AR1:NKG7:FPR1:GNLY:IL18RAP:CST7:HCK:ITGB2:CX3CR1:CCR1:CSTA:SPON2:PF4:PPBP:CD14:F13A1:UPP1:CALD1:CEBPD	http://www.broadinstitute.org/gsea/msigdb/cards/JAATINEN_HEMATOPOIETIC_STEM_CELL_DN
Curated_gene_sets	HAMAI_APOPTOSIS_VIA_TRAIL_DN	179	31	1.05147897008e-10	2.62205650539e-08	FOXD2:BATF3:PACSIN3:NR1H3:CCDC85B:BEGAIN:RPP25:NMB:NOL3:CYBA:TRIM16:SLC16A5:ICAM1:PPP1R14A:PLAUR:VASP:TRPM4:OSCAR:EPS8L1:TNNT1:EMILIN1:BLCAP:SH3BP1:TYMP:TMEM45A:SPON2:TERT:ARAP3:F12:MEPCE:CXCR3	http://www.broadinstitute.org/gsea/msigdb/cards/HAMAI_APOPTOSIS_VIA_TRAIL_DN
Curated_gene_sets	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN	136	26	2.63934083307e-10	6.25259843354e-08	PADI2:PADI4:ID3:FUCA1:PTGER3:RASSF4:TCN1:MS4A2:LGALS12:ST14:CD9:CEBPE:GPR97:CCL23:HRH4:EMR3:C5AR1:CST7:STAB1:PPBP:CXCL3:ANXA3:F13A1:CLEC5A:AOC1:TEX15	http://www.broadinstitute.org/gsea/msigdb/cards/TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN
Curated_gene_sets	HUANG_GATA2_TARGETS_UP	147	27	3.38759309853e-10	7.64305528611e-08	TNFAIP8L2:FCGR2B:FAM107B:SRGN:SPI1:LPXN:TPCN1:SLC8B1:ALOX5AP:B2M:CCPG1:ANXA2:FES:GDPD3:GPR97:HP:RAB31:PRTN3:MYO1F:CEBPA:TYROBP:LGALS1:GPX1:CPA3:RAB44:GSN:SLC2A6	http://www.broadinstitute.org/gsea/msigdb/cards/HUANG_GATA2_TARGETS_UP
Curated_gene_sets	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_DN	16	9	3.79715110547e-10	8.05304452776e-08	ALOX5:ADAM8:MS4A2:KRT86:ALOX5AP:HDC:CAMK1:CPA3:PILRA	http://www.broadinstitute.org/gsea/msigdb/cards/TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_DN
Curated_gene_sets	NABA_MATRISOME_ASSOCIATED	745	75	3.90924491639e-10	8.05304452776e-08	MEGF6:CELA2A:CELA2B:ADAMTSL4:CTSK:S100A11:HRNR:S100A8:S100A13:PLAU:ADAM8:SCUBE2:LGALS12:CLCF1:ST14:CLEC12A:CLEC1B:CELA1:MMP19:IL23A:MMP17:MMP14:CTSG:ANXA2:CSPG4:WFIKKN1:MMP25:MMP15:TNFSF13:CCL2:CCL5:CCL23:ADAM11:FAM20A:SERPINB10:ELANE:AMH:TNFSF14:CPAMD8:CRLF1:LGALS4:CLC:CLEC11A:ADAM17:TGFA:LOXL3:INHA:SERPINE2:GPC1:CST7:MMP24:LIF:LGALS1:PDGFB:SCUBE1:PLXNB1:HYAL3:CSTA:KY:HTRA3:PF4:PPBP:CXCL3:ANXA3:HPSE:FST:IL4:F12:F13A1:GPC2:MUC12:PLXNA4:CLEC5A:BMP1:ADAMTS13	http://www.broadinstitute.org/gsea/msigdb/cards/NABA_MATRISOME_ASSOCIATED
Curated_gene_sets	SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP	158	28	4.12445281524e-10	8.14235726609e-08	QSOX1:ALOX5:PLAU:P2RY2:PRSS23:CD9:C3AR1:RNASE2:THBS1:DAPK2:IL21R:NOD2:SMAD7:C5AR1:FPR1:EPAS1:CXCR1:HCK:CEBPB:CCR1:MYLK:PPBP:HPSE:ACSL1:CD14:CLU:CSF2RA:RAB33A	http://www.broadinstitute.org/gsea/msigdb/cards/SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP
Curated_gene_sets	RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN	313	42	4.99961859328e-10	9.47527715798e-08	CD52:IFI6:CTSK:CD48:ALOX5:CALHM2:NR1H3:LPXN:MS4A6A:RASGRP2:VWA5A:C3AR1:GNS:RAB20:LTB4R:PSTPIP1:TM6SF1:MT1F:DPEP2:CD68:CCL2:SLC35B1:ABCC3:CD300A:SLC16A5:MYO15B:C5AR1:NKG7:FPR1:LILRA2:CX3CR1:CCR1:CCR5:CXCL3:SPOCK1:CD14:NEDD9:CLEC5A:CEBPD:GADD45G:PTGDS:VSIG4	http://www.broadinstitute.org/gsea/msigdb/cards/RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN
Curated_gene_sets	MARTENS_BOUND_BY_PML_RARA_FUSION	443	52	8.52019386478e-10	1.55264148197e-07	TNFRSF4:KCNAB2:FGR:ADC:ADAM8:SPI1:RASGRP2:LTBP3:ATG16L2:P2RY2:IQCD:SCARB1:ALOX5AP:RAB20:LTB4R:TNFAIP2:GPR132:DAPK2:PKM:TBX6:CETP:GPR97:PDP2:COTL1:SPG7:KSR1:LASP1:SLC35B1:BZRAP1:RHBDF2:RAB31:HMHA1:MYO1F:ICAM1:TYROBP:VASP:C5AR1:CAPG:RNF149:HCK:ITGB2:CYTH4:SCUBE1:PRKCD:ZDHHC19:ZFYVE28:ACSL1:SLC9A3:LFNG:UPP1:RNF122:CDK9	http://www.broadinstitute.org/gsea/msigdb/cards/MARTENS_BOUND_BY_PML_RARA_FUSION
Curated_gene_sets	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	265	37	1.51137466394e-09	2.65218265102e-07	TNFRSF18:TNFRSF4:TNFRSF8:IL2RA:CLCF1:IL23A:PLEKHO2:IL21R:TNFSF13:CCL2:CCL5:CCL23:AMH:TNFSF14:IL18R1:IL18RAP:CXCR2:CXCR1:LIF:CSF2RB:PDGFB:IL5RA:CX3CR1:CCR3:CCR1:CCR2:CCR5:IL1RAP:PF4:PPBP:CXCL3:IL4:CSF1R:IL11RA:CSF2RA:IL3RA:CXCR3	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
Curated_gene_sets	NAKAJIMA_MAST_CELL	46	14	1.86133502586e-09	3.14964476876e-07	PRG2:MS4A2:VWA5A:CTSG:HDC:CCL2:SIGLEC6:CAPG:ALAS1:GATA2:CPA3:HPGD:FST:CLU	http://www.broadinstitute.org/gsea/msigdb/cards/NAKAJIMA_MAST_CELL
Curated_gene_sets	BOYLAN_MULTIPLE_MYELOMA_C_D_DN	247	35	2.61177659108e-09	4.15914195403e-07	S100A8:LAX1:PRG2:MS4A2:FADS3:CD9:CACNB3:LTB4R:CTSG:HDC:ANXA2:HP:CCL5:SLC16A5:PRTN3:ELANE:CERS4:MYO1F:NKG7:FPR1:EMILIN1:IL1RL1:IL18R1:IL18RAP:GPC1:SELM:KDELR3:CCR2:CP:SLCO4C1:F13A1:UPP1:TMEM176B:TMEM66:ARHGAP6	http://www.broadinstitute.org/gsea/msigdb/cards/BOYLAN_MULTIPLE_MYELOMA_C_D_DN
Curated_gene_sets	ROSS_AML_WITH_MLL_FUSIONS	77	18	2.63347949812e-09	4.15914195403e-07	COL9A2:SRGN:ITGA7:ALOX5AP:RNASE3:RNASE2:FES:PYCARD:ITGAX:CCL5:CCL23:TRPM4:NKG7:CAPG:LGALS1:MFSD1:HK3:HOXA9	http://www.broadinstitute.org/gsea/msigdb/cards/ROSS_AML_WITH_MLL_FUSIONS
Curated_gene_sets	SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP	343	43	2.78724572417e-09	4.25999040036e-07	CTSK:MNDA:FCER1G:ALOX5:SRGN:PLAU:PRKCDBP:LPXN:MS4A6A:EFEMP2:SMCO4:C3AR1:LUM:RNASE6:GPR65:MEIS2:TM6SF1:CRISPLD2:CCL5:COPZ2:MRC2:SLC16A3:SMAD7:TYROBP:AXL:PLAUR:CLEC11A:TNFAIP6:SERPINE2:CSF2RB:LGALS1:CCR1:ST3GAL6:CPA3:ETV5:SPON2:FBN2:SPOCK1:CALD1:PDLIM2:LY96:HEY1:COL15A1	http://www.broadinstitute.org/gsea/msigdb/cards/SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP
Curated_gene_sets	REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	297	39	3.61265736278e-09	5.34899080777e-07	CNR2:PTAFR:PTGER3:S1PR1:PTGDR2:P2RY2:C3AR1:LTB4R:GPR65:GPR132:NMB:NPW:CCL2:CCL5:HRH4:TBXA2R:P2RY11:LPAR2:PTGIR:C5AR1:C5AR2:FPR1:FPR2:OXER1:CXCR2:CXCR1:GPBAR1:CX3CR1:CCR3:CCR1:CCR2:CCR5:PF4:PPBP:CXCL3:ADRB2:HRH2:GNRH1:CXCR3	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS
Curated_gene_sets	GENTLES_LEUKEMIC_STEM_CELL_DN	19	9	3.83831560863e-09	5.51089071324e-07	MS4A3:CCNA1:RNASE3:RNASE2:CCL5:CLC:CSTA:CPA3:STAR	http://www.broadinstitute.org/gsea/msigdb/cards/GENTLES_LEUKEMIC_STEM_CELL_DN
Curated_gene_sets	DUNNE_TARGETS_OF_AML1_MTG8_FUSION_UP	49	14	5.00588480704e-09	6.97584771052e-07	S100A8:PRG2:MS4A3:RASGRP2:ATG16L2:ALOX5AP:RNASE3:RNASE2:CTSG:PSTPIP1:AZU1:MYO1F:NKG7:CST7	http://www.broadinstitute.org/gsea/msigdb/cards/DUNNE_TARGETS_OF_AML1_MTG8_FUSION_UP
Curated_gene_sets	NABA_ECM_REGULATORS	233	33	6.99353313712e-09	9.46724571534e-07	CELA2A:CELA2B:ADAMTSL4:CTSK:PLAU:ADAM8:ST14:CELA1:MMP19:MMP17:MMP14:CTSG:MMP25:MMP15:ADAM11:FAM20A:SERPINB10:ELANE:CPAMD8:ADAM17:LOXL3:SERPINE2:CST7:MMP24:HYAL3:CSTA:KY:HTRA3:HPSE:F12:F13A1:BMP1:ADAMTS13	http://www.broadinstitute.org/gsea/msigdb/cards/NABA_ECM_REGULATORS
Curated_gene_sets	ROSS_AML_WITH_PML_RARA_FUSION	74	17	8.81382379792e-09	1.15999714318e-06	TNFRSF4:MEGF6:ALOX5:HYOU1:KRT18:CCNA1:MRC2:CERS4:IGFBP2:CST7:MANF:STAB1:ST3GAL6:CPA3:HSPA5:PTGDS:ARHGAP4	http://www.broadinstitute.org/gsea/msigdb/cards/ROSS_AML_WITH_PML_RARA_FUSION
Curated_gene_sets	ISSAEVA_MLL2_TARGETS	59	15	1.09075063725e-08	1.39675041062e-06	PLAU:PRKCDBP:CD9:CRIP1:CRIP1:SMAD6:CSPG4:SLC16A5:HMHA1:AXL:C5AR1:COL9A3:HPSE:NEDD9:NT5E:GSN	http://www.broadinstitute.org/gsea/msigdb/cards/ISSAEVA_MLL2_TARGETS
Curated_gene_sets	MEISSNER_NPC_HCP_WITH_H3K4ME2	488	52	2.46706601544e-08	3.07604178451e-06	GPR153:MFSD2A:ANKRD35:ADAMTSL4:S100A11:SLC27A3:CHRNB2:BATF3:EDARADD:DPYSL4:SCUBE2:ANKRD13D:GRIK4:SLC37A2:RASAL1:MTUS2:CCNA1:ITPKA:ANXA2:DAPK2:TM6SF1:NMB:DOC2A:PLD2:UNC119:RAPGEFL1:WNK4:ADAM11:COPZ2:FAM20A:LLGL2:AATK:RAC3:FCHO1:CRLF1:PPP1R14A:SNTA1:L3MBTL1:SNAI1:CEBPB:COL9A3:LIF:CARD10:TERT:SPOCK1:REEP2:ADRB2:COL23A1:B3GALT4:SMPDL3A:NPR2:SLC2A6	http://www.broadinstitute.org/gsea/msigdb/cards/MEISSNER_NPC_HCP_WITH_H3K4ME2
Curated_gene_sets	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	156	25	2.664771345e-08	3.23735554682e-06	IFI6:ADAMTSL4:C3AR1:PHLDA1:JAG2:ALDH1A2:ANXA2:NETO2:NQO1:LPPR3:ELANE:GIPC1:HOMER3:LILRA2:TNNT1:DHRS9:IL1RAP:ACSL1:ARAP3:HOXA9:UPP1:CLEC5A:TMEM176B:PTP4A3:VSIG4	http://www.broadinstitute.org/gsea/msigdb/cards/TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP
Curated_gene_sets	MARKEY_RB1_CHRONIC_LOF_DN	116	21	2.84804683023e-08	3.37351147041e-06	GJB3:SRGN:ADAM8:SPI1:MS4A6A:C3AR1:KRT18:PSTPIP1:TRPV2:CCL2:SLFN12L:TYROBP:RNF149:IGFBP2:CCR5:STAB1:CP:HPGD:CD14:CSF1R:TMEM66	http://www.broadinstitute.org/gsea/msigdb/cards/MARKEY_RB1_CHRONIC_LOF_DN
